	summarized	lineages	abundances	resid	coverage
03_18_24_ENCMAR15_R1__E0000000__X00__240323_NextSeq_WW__001.tsv	[('Omicron', 0.9989495279705161)]	JN.1.18 JN.1.8 JN.1.1 JN.1 JN.1.1.3 JN.1.1.2 JN.1.1.5 JN.1.32 JN.1.1.1 JN.1.7.2 JN.1.19 JN.1.34 JN.1.29 JN.6	0.17130102 0.17130102 0.17130102 0.17130102 0.11519308 0.11519302 0.05512690 0.00869423 0.00785322 0.00485175 0.00227359 0.00165837 0.00157729 0.00132400	5.2466667273490515	82.00849413102364
03_18_24_PLMAR10_R1__E0000000__X00__240323_NextSeq_WW__001.tsv	[('Omicron', 0.962203403997117), ('Other', 0.03745909999978991)]	JN.1.10 JN.1.7 JN.1.4.3 JN.1.4.6 JN.1.32 JN.1.9.1 JN.1.36 XDP JN.1.8.1 JN.9	0.34972700 0.24988000 0.10691900 0.10691900 0.04517345 0.04517345 0.04107640 0.03745910 0.01596810 0.00136700	5.888418496243995	91.10457144768084
03_18_24_PLMAR13_R2__E0000000__X00__240323_NextSeq_WW__001.tsv	[('Omicron', 0.9984121009981359)]	JN.1.4.6 JN.1.32 JN.1.16 JN.1.13 JN.1.11.1	0.35634000 0.31689644 0.24485839 0.07855360 0.00176367	6.650384692447645	94.94699528475404
03_18_24_ENCMAR13_R1__E0000000__X00__240323_NextSeq_WW__001.tsv	[('Omicron', 0.9955890840157502), ('Other', 0.0027509999054903885)]	JN.1.4.5 JN.1.4.2 JN.1.7.1 JN.1.7 JN.1.26 JN.1.35 JN.1.36 JN.1.11 JN.1.3 XDP JN.1 JN.1.8 JN.1.1 JN.1.18 JN.1.9 JN.1.20 JN.11	0.31364950 0.31364950 0.09404900 0.09404900 0.06969580 0.06060610 0.02404300 0.01252090 0.00309461 0.00275100 0.00153758 0.00153758 0.00153758 0.00153758 0.00153758 0.00153758 0.00100620	4.162743936227509	79.24288532923119
03_18_24_PLMAR12_R2__E0000000__X00__240323_NextSeq_WW__001.tsv	[('Omicron', 0.9956844619903923)]	JN.1.4.6 JN.1.8 JN.1.26 JN.1.4.2 JN.1 JN.1.7 JN.1.6	0.34765509 0.33316029 0.10270600 0.10025991 0.08884947 0.02163620 0.00141750	7.250048697792801	97.56211751329297
03_18_24_PLMAR11_R2__E0000000__X00__240323_NextSeq_WW__001.tsv	[('Omicron', 0.9645521839703697), ('Other', 0.03334890100172369)]	JN.1.7 JN.1.4.5 JN.1.11.1 JN.1.8.2 JN.1.8 JN.1 XDP JN.1.1.7 JN.1.34	0.45148500 0.13686410 0.11244400 0.08274890 0.07912663 0.07912663 0.03334890 0.02155500 0.00120192	8.37433694707788	94.33836069959536
03_18_24_SBMAR17_R2__E0000000__X00__240323_NextSeq_WW__001.tsv	[('Omicron', 0.9961633712939347)]	JN.1 JN.1.4 JN.1.4.5 JN.1.28	0.93236473 0.05507569 0.00732141 0.00140154	4.313789809622713	98.61217937999533
03_18_24_SBMAR12_R2__E0000000__X00__240323_NextSeq_WW__001.tsv	[('Omicron', 0.9980439559981767)]	JN.1.7 JN.1 JN.1.9 JN.1.20 JN.1.4 JN.1.32 JN.1.4.5 JN.1.4.2 JN.1.4.3 JN.1.4.6 JN.1.35	0.26013300 0.13076972 0.13076972 0.13076972 0.08636085 0.05733950 0.05384432 0.05384432 0.04672915 0.03516835 0.01231530	4.577459065653967	87.55977661104237
03_25_24_PLMAR19_R2__E0000000__X00__240401_NextSeq_WW__001.tsv	[('Omicron', 0.9907278959979724), ('Other', 0.008136999999454154)]	BA.2.86.1 JN.1.4.3 JN.1.7 JN.1.36 KS.1 JN.1.14 JN.1.13.1 JN.1.4 JN.5 JN.1.28 XDP JN.9	0.18640958 0.17274100 0.15444200 0.11526600 0.09311740 0.08441300 0.07228160 0.05667900 0.04425750 0.00967990 0.00813700 0.00144092	6.775774125804347	89.43249841153062
03_25_24_ENCMAR19_R2__E0000000__X00__240401_NextSeq_WW__001.tsv	[('Omicron', 0.9921058669988398), ('Other', 0.006649999999627901)]	JN.1.16 JN.1.16.1 JN.1.40 JN.1.8 JN.1.1 JN.1.18 JN.1.9 JN.1 JN.1.20 XDP BA.2.86.1 JN.1.10	0.37500000 0.37500000 0.03422484 0.03422484 0.03422484 0.03422484 0.03422484 0.03422484 0.03422484 0.00665000 0.00131100 0.00122100	3.691650109119566	83.1756011102565
03_25_24_ENCMAR20_R1__E0000000__X00__240401_NextSeq_WW__001.tsv	[('Omicron', 0.9997530249757934)]	JN.1.16 JN.1.3 JN.1.4.3 JN.1.7 JN.1.4 JN.1.4.6 JN.1.5	0.52343224 0.13991600 0.12422088 0.10828300 0.07798400 0.02149212 0.00442478	6.313917664959423	89.76691301876066
03_25_24_SBMAR19_R2__E0000000__X00__240401_NextSeq_WW__001.tsv	[('Omicron', 0.9986809529987127)]	JN.1.1.4 JN.1.18 JN.1.15	0.67050400 0.32514665 0.00303030	3.7371500785412364	88.62990335417851
03_25_24_PLMAR20_R2__E0000000__X00__240401_NextSeq_WW__001.tsv	[('Omicron', 0.9616802309993302), ('Other', 0.03652969999682308)]	JN.1.32 JN.1.16 JN.1.1.6 JN.1.5 JN.1.11 XDP JN.1.7 KR.1 JN.1.36	0.31820700 0.19122362 0.18442390 0.15947500 0.04803490 0.03652970 0.03345500 0.01851710 0.00834371	3.9755956878175107	82.74755041300205
03_25_24_PLMAR17_R2__E0000000__X00__240401_NextSeq_WW__001.tsv	[('Omicron', 0.9834283199771283), ('Other', 0.015438200002065932)]	JN.1.4 JN.1.1 XDP JN.1.36 JN.1.34 JN.1.7	0.69205200 0.27347812 0.01543820 0.01100030 0.00406504 0.00283286	5.063116973541399	86.3391632946527
03_25_24_SBMAR24_R1__E0000000__X00__240401_NextSeq_WW__001.tsv	[('Omicron', 0.9999999999373296)]	JN.1.26 JN.1.4.2	0.70115200 0.29884800	3.1829423014798026	84.64368123599638
03_25_24_PLMAR18_R1__E0000000__X00__240401_NextSeq_WW__001.tsv	[('Omicron', 0.9976773669992952)]	JN.1.4.6 JN.1.4.3 JN.1.8.1 JN.1.1 JN.1.32 JN.1.36 JN.1.26	0.28888900 0.25108100 0.15948300 0.15208714 0.12836991 0.01597840 0.00178891	4.348261933868781	91.02765608801792
04_01_24_ENCMAR29_R2__E0000000__X00__240409_NextSeq_WW__001.tsv	[('Omicron', 0.9962575529841595)]	JN.1.4.2 JN.1.36 JN.1.7 JN.1.1 JN.1.16 JN.1.4.6 JN.1.1.6	0.77657389 0.09930640 0.03990811 0.03951359 0.02755909 0.01154337 0.00185311	5.4199753228844845	96.137511286493
04_02_24_PLMAR24_R2__E0000000__X00__240409_NextSeq_WW__001.tsv	[('Omicron', 0.9899463469563333), ('Other', 0.009120999997654403)]	JN.1.4.5 JN.1.4.6 JN.1.7 JN.1.4 JN.1.36 JN.1.1.5 JN.5 XDP KV.1	0.53787494 0.15444800 0.11428600 0.07963000 0.04381660 0.03527545 0.01638230 0.00912100 0.00823306	4.991796547174646	83.40969133531753
04_02_24_PLMAR26_R2__E0000000__X00__240409_NextSeq_WW__001.tsv	[('Omicron', 0.9656117269452944), ('Other', 0.03344869999377466)]	KR.1 KQ.1 JN.1.16.1 KP.2 JN.1.32 XDP JN.1.18 JN.1.28	0.32620300 0.20698600 0.17029100 0.13114800 0.11793770 0.03344870 0.00909605 0.00394997	4.563792140735915	94.6359897000301
04_02_24_PLMAR25_R1__E0000000__X00__240409_NextSeq_WW__001.tsv	[('Omicron', 0.9962126984455896)]	JN.1.4.6 JN.1.32 JN.1.4.5 JN.1.35 JN.1.9 JN.1.8.1 JN.1.16.1 JN.1.7.3	0.50281505 0.30525744 0.07065789 0.03785358 0.03448280 0.02135920 0.01411002 0.00967673	6.368531919659311	97.78283115406481
04_01_24_ENCMAR27_R1__E0000000__X00__240409_NextSeq_WW__001.tsv	[('Omicron', 0.9979954063000358)]	JN.1.14 JN.1.5 JN.1.34 JN.1.4 JN.1.4.7 JN.1.7	0.97431218 0.01572730 0.00272300 0.00270765 0.00132774 0.00119754	6.715123375362806	97.7393572551249
04_02_24_PLMAR27_R1__E0000000__X00__240409_NextSeq_WW__001.tsv	[('Omicron', 0.9921213899836928), ('Other', 0.007878609999606136)]	JN.1.8.2 JN.1.2 JN.1.8.1 JN.1.7.2 JN.1.4.2 JN.1.28 JN.1.11 XDP JN.1.4 JN.1.43	0.28571400 0.23146100 0.20725600 0.14522400 0.07408859 0.03474103 0.00998336 0.00787861 0.00250001 0.00115340	6.375881863857142	95.03728722870615
04_02_24_SBMAR31_R1__E0000000__X00__240409_NextSeq_WW__001.tsv	[('Omicron', 0.9037749522856402), ('Other', 0.09279299999917902)]	JN.1.4 JN.1 JN.1.8 JN.1.7 XDP JN.1.4.4 JN.1.18 JN.1.7.3 JN.1.16 JN.1.16.1 JN.1.4.3 JN.1.32 KQ.1	0.30165208 0.16367583 0.16367583 0.15399236 0.09279300 0.03864177 0.03489670 0.03442964 0.00293643 0.00275347 0.00242185 0.00240301 0.00229599	4.730610881307189	96.39166638798783
04_02_24_SBMAR28_R1__E0000000__X00__240409_NextSeq_WW__001.tsv	[('Omicron', 0.9964122275392814)]	JN.1.32 JN.1	0.88567435 0.11073788	6.341815024534577	97.82630505300472
04_08_24_PLAPR02_R2__E0000000__X00__240415_NextSeq_WW__001.tsv	[('Omicron', 0.9674355409101013), ('Other', 0.03114699999598854)]	JN.1.7 JN.1.4 JN.1 JN.1.11.1 JN.1.4.3 JN.1.32 JN.1.1.7 XDP JN.1.11 JN.1.43.1	0.23731500 0.22088356 0.15373988 0.11613000 0.08965544 0.07611956 0.04522420 0.03114700 0.02668800 0.00167990	6.131567250965459	97.19760559141223
04_08_24_ENCAPR05_R2__E0000000__X00__240415_NextSeq_WW__001.tsv	[('Omicron', 0.9968024589968562), ('Other', 0.001809750001252703)]	JN.1.4.3 JN.1.11 JN.1.26 KQ.1 JN.1.7 JN.1.7.3 JN.1.13 KP.1 JN.1.9.1 JN.1.32 KP.1.1 XDP	0.22496672 0.16712970 0.16146690 0.12508320 0.11483402 0.08158398 0.05715110 0.01685238 0.01591662 0.01591662 0.01590121 0.00180975	5.3083547236320126	94.6660870146808
04_08_24_SBAPR04_R2__E0000000__X00__240415_NextSeq_WW__001.tsv	[('Omicron', 0.9969014985817385)]	JN.1 JN.1.8.2 JN.1.36 JN.1.4.6 JN.1.40 JN.1.8.1 JN.1.4.5 JN.1.7 JN.1.24	0.59549083 0.08823530 0.08165340 0.06457830 0.05882350 0.05323770 0.03350518 0.02014500 0.00123229	5.062343770135312	95.22790355482728
04_08_24_PLAPR01_R2__E0000000__X00__240415_NextSeq_WW__001.tsv	[('Omicron', 0.9992383919601534)]	JN.1.13.1 JN.1.1.7 JN.1.26 JN.1.4.6 JN.1.4.5 JN.1.43.1 JN.1.19 JN.1.1.6 JN.1.11 JN.1.46 JN.1.8 JN.1 JN.1.1.4 JN.1.42.1 JN.1.8.1 JN.1.22	0.23428600 0.20289021 0.19322300 0.10575169 0.06880731 0.05243450 0.04261700 0.02325580 0.01645120 0.01626020 0.01151150 0.01151150 0.00887199 0.00685531 0.00242131 0.00208986	6.154031643636442	92.09778283115406
04_08_24_PLAPR03_R2__E0000000__X00__240415_NextSeq_WW__001.tsv	[('Omicron', 0.9952421649868893), ('Other', 0.004138639999845259)]	JN.1.8.1 JN.1.26 JN.1.32 JN.1.11 JN.1.14 JN.1.8 JN.1 JN.1.43.1 JN.1.13.1 KP.1 JN.1.11.1 JN.1.4.6 XDP BA.2.86.1	0.24654200 0.16489700 0.11230275 0.11073510 0.07604550 0.07025698 0.07025698 0.05582520 0.04402050 0.03045690 0.00771100 0.00433925 0.00413864 0.00185300	4.196201492752287	88.16506705012875
04_08_24_SBAPR02_R1__E0000000__X00__240415_NextSeq_WW__001.tsv	[('Omicron', 0.996255401725067)]	KV.2 JN.1.4.5 JN.1.4.6 JN.1 JN.1.4.2	0.73729300 0.17678977 0.05709198 0.02255540 0.00252525	4.586716392837658	98.02695381734274
04_08_24_ENCAPR02_R1__E0000000__X00__240415_NextSeq_WW__001.tsv	[('Omicron', 0.9999999999995609)]	JN.1.9.1 JN.1.32 JN.1.36 JN.1.7 JN.1.13	0.27517450 0.27517450 0.20726700 0.18065700 0.06172700	3.796201560313288	76.06594656054577
04_08_24_PLMAR31_R2__E0000000__X00__240415_NextSeq_WW__001.tsv	[('Omicron', 0.9999999924075431)]	JN.1.4 JN.1.11 JN.11 JN.1.35 KR.1 JN.1.7 JN.1.36 JN.1.8.2 JN.1.22 BA.2.86.1 JN.1.8.3	0.48632600 0.24945300 0.08178900 0.06568994 0.04587900 0.03571430 0.02688940 0.00353357 0.00236967 0.00134500 0.00101112	4.237428391813832	85.74390529378323
4_15_24_ENCAPR10_R2__E0000000__X00__240420_NextSeq_WW__001.tsv	[('Omicron', 0.9999999515429557)]	JN.1.4 JN.1.11 JN.1.4.3 JN.10	0.92653818 0.03929539 0.03271540 0.00145099	3.7513504546136556	78.77804902518142
4_15_24_PLAPR08_R1__E0000000__X00__240420_NextSeq_WW__001.tsv	[('Omicron', 0.999566588353014)]	JN.1.26 JN.1.7.1 JN.1.7.4 JN.1.7 JN.1.7.3 JN.1.36.1 JN.1.36 JN.1.37 JN.1.20 JN.1.32 JN.1.15 JN.1.34 JN.1.1 JN.1.8 JN.1.6 JN.1.40 JN.1.18 JN.1.16 JN.1.30 JN.1.12 JN.1.16.1 JN.1.6.1 JN.1 JN.1.31 JN.1.8.2 JN.1.8.1	0.23281600 0.07710725 0.07710725 0.07710725 0.07710725 0.06505300 0.06505300 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.02030887 0.00124532 0.00101420 0.00101420	3.3013845293480806	66.68227268167074
4_15_24_PLAPR10_R1__E0000000__X00__240420_NextSeq_WW__001.tsv	[('Omicron', 0.9986382154410383)]	JN.1.4.4 JN.1.26 JN.1.4 JN.1.11 JN.1.4.5 JN.1.1.6	0.53954743 0.15255395 0.14846999 0.12954289 0.01923069 0.00929327	7.238216258882531	88.92753235461325
4_15_24_PLAPR07_R2__E0000000__X00__240420_NextSeq_WW__001.tsv	[('Omicron', 0.9999999978342241)]	JN.1.4.5 JN.1.4.2 JN.1.4.6 KQ.1 JN.1.4.3 JN.1.4 JN.1.4.4 JN.1.11 KP.3 JN.1.11.1 KP.2 KP.2.1	0.09392271 0.09392271 0.09392271 0.09392271 0.09392271 0.09392271 0.09392271 0.06850820 0.06850820 0.06850820 0.06850820 0.06850820	2.953643600154148	48.32959903688593
4_15_24_SBAPR09_R2__E0000000__X00__240420_NextSeq_WW__001.tsv	[('Omicron', 0.9992154909825584)]	JN.1.4.4 JN.1.4 JN.1.4.7 JN.1.11	0.47256905 0.47256905 0.05035690 0.00372049	4.58685910420734	63.72270340768485
4_15_24_SBAPR11_R2__E0000000__X00__240420_NextSeq_WW__001.tsv	[('Omicron', 0.999618431623999)]	JN.1.7 JN.1.32 JN.1.4.6 JN.1.15	0.69443194 0.20858126 0.09049269 0.00611254	3.8297599528057087	83.89793666187339
4_15_24_ENCAPR11_R1__E0000000__X00__240420_NextSeq_WW__001.tsv	[('Omicron', 0.9967513272965688)]	JN.1.11 JN.1.4.4 JN.1.9.2 JN.1.18 JN.1.7.3 KP.2 JN.1.10	0.75537589 0.09643840 0.04992538 0.04992538 0.04091950 0.00250011 0.00166667	6.267071561126434	91.08450657124703
04_22_24_PLAPR14_R2__E0000000__X00__240429_NextSeq_WW__001.tsv	[('Omicron', 0.9990796694279708)]	JN.1.4 JN.1.26 JN.1.8 JN.1.40 JN.1.20 JN.1.28 JN.1 JN.1.11 JN.1.13 JN.1.4.4 JN.1.7 JN.1.18 JN.1.7.3	0.76437115 0.04841042 0.03014766 0.03014766 0.03014766 0.03014766 0.03014766 0.00922322 0.00879297 0.00550984 0.00480742 0.00465369 0.00257264	4.685061555820148	91.6061933585259
04_22_24_ENCAPR18_R1__E0000000__X00__240429_NextSeq_WW__001.tsv	[('Omicron', 0.9999999977921902)]	KP.2.3 JN.1.11.1 KP.2 JN.1.11 KP.3 JN.1.7.4 JN.1.7.3 JN.1.7 JN.1.7.1	0.55402800 0.06737525 0.06737525 0.06737525 0.06737525 0.04411775 0.04411775 0.04411775 0.04411775	2.7955829172710347	53.93438785406146
04_22_24_SBAPR18_R1__E0000000__X00__240429_NextSeq_WW__001.tsv	[('Omicron', 0.9977849111540404)]	JN.1 KP.1.1.1 KP.1	0.96807391 0.02090590 0.00880510	3.8234936556201626	97.05715145637562
04_22_24_SBAPR16_R1__E0000000__X00__240429_NextSeq_WW__001.tsv	[('Omicron', 0.999520018876295)]	JN.1.4.4 JN.1.4.5	0.77919460 0.22032542	6.2054296091120955	97.07721633280941
04_22_24_PLAPR16_R1__E0000000__X00__240429_NextSeq_WW__001.tsv	[('Omicron', 0.9992237856097385)]	KQ.1 JN.1.13 JN.1.1.6 KP.2.3 JN.1.4.4 JN.1.48.1 JN.1.7.4	0.47668862 0.21351408 0.17238449 0.04887710 0.04320509 0.03864150 0.00591290	8.635590997962353	83.79092398755978
04_22_24_ENCAPR16_R1__E0000000__X00__240429_NextSeq_WW__001.tsv	[('Omicron', 0.9982811973643353)]	JN.5 JN.10 KP.1.1 KP.2 KP.1.1.1 KP.2.1 KP.1 KP.3 JN.1.11.1 JN.1.11	0.40338500 0.14710222 0.05597425 0.05597425 0.05597425 0.05597425 0.05597425 0.05597425 0.05597425 0.05597425	5.470261247632857	43.57756746814701
04_22_24_PLAPR17_R2__E0000000__X00__240429_NextSeq_WW__001.tsv	[('Omicron', 0.9129652568410421), ('Other', 0.08530106891006055)]	JN.1.7 JN.1.8 JN.1.32 JN.1.28 JN.1 XDP JN.1.36 JN.1.42.1 JN.1.8.1 JN.4	0.20477999 0.15741036 0.15741036 0.15741036 0.15741036 0.08530107 0.03459839 0.02806850 0.01458329 0.00129366	4.792781490469588	82.56027823295321
